system,target_kind,candidate_id,fraction_max,length_over_R80,width_over_R80,shape_gate,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc,galaxy_RMSE_ratio_budget,fold,selected_candidate_id
RXC J0600.1-2007,glafic_best,CENTRAL100,,,,,0.025876771981222114,0.9377525974334198,0.27125006595456497,25.955950276014846,0.98,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,C0351,,,,,0.0839932895385577,0.6058369152080079,0.711849510982149,38.00522319611113,0.98,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,C0351,,,,,0.02012132675807437,0.9488477394458147,0.27840861223398433,23.53931528815062,0.98,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,W060,,,,,0.07862832474382726,0.6223958461809366,0.6450673069899091,37.52035811494248,0.98,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,W060,,,,,0.017710140429984797,0.9553907222546917,0.22239211341450218,24.07385391078064,0.98,2,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.08895238107954506,0.6856254566199993,0.5520349079283671,37.06636058547018,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.08573142464671155,0.6978726254552652,0.57954545682179,37.188856379397876,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,LOCAL75,,,,,0.09407847219807013,0.6294105866875045,0.5862062981439237,41.6247806243489,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,LOCAL75,,,,,0.0930569847764739,0.6328300079922753,0.6179827475758884,39.811130351403435,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,CENTRAL100,,,,,0.07806215840975034,0.7627535949904105,0.5218869907938589,43.810401072120214,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,CENTRAL100,,,,,0.06999240339965064,0.778079648400452,0.5029282121511028,43.15499453071446,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,C0351,,,,,0.06259527221937429,0.848396628890216,0.40142759149291346,31.66135613152217,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,C0351,,,,,0.05007542797029205,0.8718182170583858,0.3812530323495191,31.774428840067046,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,W060,,,,,0.05920516506089696,0.8473119081597419,0.395698797364405,31.20454876347025,0.98,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,W060,,,,,0.0497152022072241,0.8655864290999862,0.3959269747133016,31.264411748761454,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.027199233077833722,0.9065911292448672,0.3429347764000205,27.67209309274349,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.03354044753066615,0.9173769338210451,0.2976753149422235,14.085133767020492,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,LOCAL75,,,,,0.015565204238037087,0.9378721654083861,0.24869753494107463,10.523475800955662,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,LOCAL75,,,,,0.03055659595322959,0.9104096279727549,0.30822636771518774,8.782492255691336,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,CENTRAL100,,,,,0.05607729330942489,0.7634649634565474,0.5656336666026255,27.76028293365757,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,CENTRAL100,,,,,0.0727304329079308,0.7392365889003116,0.5536908260824037,13.947194764282179,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,C0351,,,,,0.04492121043965318,0.8664223741198029,0.5607358361624987,28.754282338731244,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,C0351,,,,,0.038756442836055296,0.8938253040952719,0.4232127565454921,14.91097796802778,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,W060,,,,,0.03287921281418771,0.8850651555233201,0.4446776696245228,27.175793549173882,0.98,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,W060,,,,,0.03346496784961634,0.8970819778003529,0.3608659677591248,13.347828963519621,0.98,3,F1_L0.25_W0.5_H
A3192,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.041819078485279215,0.9294959959140638,0.35912488860434083,25.899465888352648,0.98,4,F1_L0.25_W0.5_H
A3192,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.037935233487074574,0.9170683926480067,0.37354718130736014,12.331186299218547,0.98,4,F1_L0.25_W0.5_H
A3192,lenstool_best,LOCAL75,,,,,0.026729836527246226,0.9566190145082455,0.30051012755377904,19.759648236316437,0.98,4,F1_L0.25_W0.5_H
A3192,glafic_best,LOCAL75,,,,,0.027423499629101546,0.9348782828392653,0.32902621817585737,4.389757703231831,0.98,4,F1_L0.25_W0.5_H
A3192,lenstool_best,CENTRAL100,,,,,0.06894585581818333,0.7697875226411824,0.5122935364404404,31.095492023668744,0.98,4,F1_L0.25_W0.5_H
A3192,glafic_best,CENTRAL100,,,,,0.055561265052893424,0.7851721726691568,0.49449391458284403,15.72845637039757,0.98,4,F1_L0.25_W0.5_H
A3192,lenstool_best,C0351,,,,,0.02170687807811863,0.9328133320463726,0.2808062344613903,24.694175986751723,0.98,4,F1_L0.25_W0.5_H
A3192,glafic_best,C0351,,,,,0.02160797635795441,0.9252837064306711,0.29507842968891745,14.205432594651635,0.98,4,F1_L0.25_W0.5_H
A3192,lenstool_best,W060,,,,,0.020062465384760184,0.9393543378569471,0.25342843165759504,24.55258112288522,0.98,4,F1_L0.25_W0.5_H
A3192,glafic_best,W060,,,,,0.01977200835120166,0.9314018824905786,0.26977713684667304,14.065160941408694,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.15337072726113293,0.43351005146082516,0.7512349876498288,30.398292006479664,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.1895964823882711,0.36778744720827705,0.7864493984535018,23.244393957962682,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,LOCAL75,,,,,0.2430311734151804,-0.16771345732130238,0.953370888362718,44.189970919487955,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,LOCAL75,,,,,0.28455249679270983,-0.21920691342678922,0.9769132183478321,39.70811297846544,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,CENTRAL100,,,,,0.10554181501389465,0.6783943999912638,0.6119849610332264,48.090125573994406,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,CENTRAL100,,,,,0.1442493341553248,0.6155868536360437,0.6709669321833929,42.48476772534531,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,C0351,,,,,0.13411976059008823,0.5288154566240192,0.698983655871934,35.84536427190007,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,C0351,,,,,0.18944804427761439,0.4239960954982102,0.7678213315931026,27.956360688044665,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,W060,,,,,0.12887272235353,0.5618720465263196,0.6799599681237705,34.968384016968244,0.98,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,W060,,,,,0.17962153977430126,0.46459359755895474,0.7443376006873834,27.14936952158796,0.98,4,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.07580431890048345,0.6024061707957976,0.5616699251668829,14.110128466546,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.11547201707861625,0.38464094766439333,0.7037803388524324,38.984438786028754,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,LOCAL75,,,,,0.06320691002143142,0.7087023691491401,0.5093696969714196,10.934969352720172,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,glafic_best,LOCAL75,,,,,0.0762220545007407,0.7452854192139612,0.5588676162948002,36.01402793105801,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,CENTRAL100,,,,,0.1239963641466373,0.43063360767581627,0.820542324669769,19.444800635696577,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,glafic_best,CENTRAL100,,,,,0.20409948144866424,0.10818347416540532,1.0083418156959245,51.14048230580423,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,C0351,,,,,0.05688220497375454,0.622847029624273,0.612586175891031,23.20753634904914,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,glafic_best,C0351,,,,,0.10442577964369049,0.37361452532885475,0.7929680589200593,46.85416040144322,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,W060,,,,,0.057838261296834684,0.6190305117912945,0.5890415010535588,22.043402610190768,1.0,0,F1_L0.25_W0.5_H
RXC J0032.1+1808,glafic_best,W060,,,,,0.10579928201296766,0.36660111106089943,0.7719588499969556,45.454633756176825,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.033001880304523334,0.9402719570666861,0.2845106214543469,23.704685524825123,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.031964036654646276,0.9474623054462746,0.2802915470144174,17.845514580970605,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,lenstool_best,LOCAL75,,,,,0.027413305261261112,0.9619905016213992,0.272303040843252,19.465761133377377,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,glafic_best,LOCAL75,,,,,0.02701456240342944,0.9614146392676263,0.28298318085954954,13.256510283949643,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,lenstool_best,CENTRAL100,,,,,0.02334098114336021,0.922025633148109,0.29838868914526406,34.33975579019691,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,glafic_best,CENTRAL100,,,,,0.019731777780012644,0.9235611164470152,0.29717689806509606,28.457758526555903,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,lenstool_best,C0351,,,,,0.03096439215916498,0.9341214133796788,0.2810376043272586,18.28130996908341,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,glafic_best,C0351,,,,,0.03017388241285761,0.948388338752188,0.24813815506987202,12.563485829169478,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,lenstool_best,W060,,,,,0.024102377850659933,0.9560318596973797,0.23121389651681817,18.78268945098011,1.0,0,F1_L0.25_W0.5_H
RXC J0142.9+4438,glafic_best,W060,,,,,0.02378246342265377,0.9618907612218134,0.22336351662483037,12.982883312307354,1.0,0,F1_L0.25_W0.5_H
A2163,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.1032088680292354,0.5785341557616654,0.6527202398558769,73.23797761579547,1.0,1,F1_L0.25_W0.5_H
A2163,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.0996146700993838,0.5729864709588595,0.6397046909374506,83.79941923993256,1.0,1,F1_L0.25_W0.5_H
A2163,lenstool_best,LOCAL75,,,,,0.10978872179798056,0.5396563535576381,0.6725680190243059,71.27924962501245,1.0,1,F1_L0.25_W0.5_H
A2163,glafic_best,LOCAL75,,,,,0.10531581280349246,0.5413717232036789,0.6509039636991408,81.74859615225748,1.0,1,F1_L0.25_W0.5_H
A2163,lenstool_best,CENTRAL100,,,,,0.11302056127868115,0.5894001646761245,0.6984765946068708,83.3968679409347,1.0,1,F1_L0.25_W0.5_H
A2163,glafic_best,CENTRAL100,,,,,0.1154250519607022,0.5705625961744364,0.7264961384266353,93.96004638825501,1.0,1,F1_L0.25_W0.5_H
A2163,lenstool_best,C0351,,,,,0.10794075611644025,0.5694800294142278,0.6919537137186395,79.16666226873147,1.0,1,F1_L0.25_W0.5_H
A2163,glafic_best,C0351,,,,,0.11119146854073254,0.549690104578188,0.71007674286024,89.51219010882232,1.0,1,F1_L0.25_W0.5_H
A2163,lenstool_best,W060,,,,,0.10157310588367435,0.579604619317512,0.6681327739279103,76.82468698854967,1.0,1,F1_L0.25_W0.5_H
A2163,glafic_best,W060,,,,,0.10259357562408028,0.5609900961023512,0.6764790222891957,87.1849759009261,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.10615706822737497,0.6853471030457833,0.6022075151812545,30.85863309983315,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.12060728185864061,0.5798548298660139,0.6384476295146688,56.83111837919271,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,lenstool_best,LOCAL75,,,,,0.16192619310958895,0.07939305855443293,0.776685595412517,47.047863445004594,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,glafic_best,LOCAL75,,,,,0.17848741166924925,-0.04608664117089743,0.8107223227318133,73.7599279870359,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,lenstool_best,CENTRAL100,,,,,0.07756588178524183,0.81502970268001,0.45908604908973716,48.69772710172667,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,glafic_best,CENTRAL100,,,,,0.11448974561223736,0.7065088663511775,0.5778728405936675,75.90740827672938,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,lenstool_best,C0351,,,,,0.08801596360825967,0.7453571362948106,0.5013194614407934,34.94631552620801,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,glafic_best,C0351,,,,,0.10511691447597184,0.6730223090608528,0.5571300010243423,61.33516007172959,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,lenstool_best,W060,,,,,0.08813810804694495,0.748106901877405,0.5035849317930327,34.77300204427345,1.0,1,F1_L0.25_W0.5_H
ACT-CL J0102-4915,glafic_best,W060,,,,,0.10565054052675907,0.6697395237580672,0.5595333797073669,61.17834005146569,1.0,1,F1_L0.25_W0.5_H
CL J0152.7-1357,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.03788687819215186,0.8513626240268909,0.37328014300966267,45.77002398927658,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.05697567788532648,0.7738725468986092,0.4690469867292903,57.32075423106306,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,lenstool_best,LOCAL75,,,,,0.0288934729331076,0.8890154842941987,0.3290084569629236,31.633063113181763,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,glafic_best,LOCAL75,,,,,0.04183331438342012,0.8400112729910152,0.40657039559664876,43.186682312950225,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,lenstool_best,CENTRAL100,,,,,0.06410279973309263,0.7761299183799442,0.5216465357230492,49.14561487877256,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,glafic_best,CENTRAL100,,,,,0.11087414599496681,0.5866366997891611,0.6933920809468117,60.5962161765163,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,lenstool_best,C0351,,,,,0.04236859182882446,0.8581327368644321,0.4731219120284888,47.618360783554785,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,glafic_best,C0351,,,,,0.049126569158098043,0.8284973125645564,0.48819096095719205,58.87015695977056,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,lenstool_best,W060,,,,,0.03197584905352763,0.8750552424639275,0.38687404900314587,46.04238917883855,1.0,2,F1_L0.25_W0.5_H
CL J0152.7-1357,glafic_best,W060,,,,,0.044094337378204805,0.8228855488592747,0.44821838430815897,57.2895433767373,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.0792337229443403,0.6173764140943862,0.6308541797816704,30.08314580688262,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.029354015193669057,0.9159219144208426,0.29600721910381367,33.22714043120811,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,LOCAL75,,,,,0.07280295876743167,0.661100364307618,0.5595888483904164,28.307896824608463,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,LOCAL75,,,,,0.027978957071853258,0.9266758219011665,0.2813178785446926,33.92346004815886,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,CENTRAL100,,,,,0.08291962372309417,0.6373600853554162,0.6465736532097819,36.45064243466297,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,CENTRAL100,,,,,0.025876771981222114,0.9377525974334198,0.27125006595456497,25.955950276014846,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,C0351,,,,,0.0839932895385577,0.6058369152080079,0.711849510982149,38.00522319611113,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,C0351,,,,,0.02012132675807437,0.9488477394458147,0.27840861223398433,23.53931528815062,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,lenstool_best,W060,,,,,0.07862832474382726,0.6223958461809366,0.6450673069899091,37.52035811494248,1.0,2,F1_L0.25_W0.5_H
RXC J0600.1-2007,glafic_best,W060,,,,,0.017710140429984797,0.9553907222546917,0.22239211341450218,24.07385391078064,1.0,2,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.08895238107954506,0.6856254566199993,0.5520349079283671,37.06636058547018,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.08573142464671155,0.6978726254552652,0.57954545682179,37.188856379397876,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,LOCAL75,,,,,0.09407847219807013,0.6294105866875045,0.5862062981439237,41.6247806243489,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,LOCAL75,,,,,0.0930569847764739,0.6328300079922753,0.6179827475758884,39.811130351403435,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,CENTRAL100,,,,,0.07806215840975034,0.7627535949904105,0.5218869907938589,43.810401072120214,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,CENTRAL100,,,,,0.06999240339965064,0.778079648400452,0.5029282121511028,43.15499453071446,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,C0351,,,,,0.06259527221937429,0.848396628890216,0.40142759149291346,31.66135613152217,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,C0351,,,,,0.05007542797029205,0.8718182170583858,0.3812530323495191,31.774428840067046,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,lenstool_best,W060,,,,,0.05920516506089696,0.8473119081597419,0.395698797364405,31.20454876347025,1.0,3,F1_L0.25_W0.5_H
MACS J0035.4-2015,glafic_best,W060,,,,,0.0497152022072241,0.8655864290999862,0.3959269747133016,31.264411748761454,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.027199233077833722,0.9065911292448672,0.3429347764000205,27.67209309274349,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.03354044753066615,0.9173769338210451,0.2976753149422235,14.085133767020492,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,LOCAL75,,,,,0.015565204238037087,0.9378721654083861,0.24869753494107463,10.523475800955662,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,LOCAL75,,,,,0.03055659595322959,0.9104096279727549,0.30822636771518774,8.782492255691336,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,CENTRAL100,,,,,0.05607729330942489,0.7634649634565474,0.5656336666026255,27.76028293365757,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,CENTRAL100,,,,,0.0727304329079308,0.7392365889003116,0.5536908260824037,13.947194764282179,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,C0351,,,,,0.04492121043965318,0.8664223741198029,0.5607358361624987,28.754282338731244,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,C0351,,,,,0.038756442836055296,0.8938253040952719,0.4232127565454921,14.91097796802778,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,lenstool_best,W060,,,,,0.03287921281418771,0.8850651555233201,0.4446776696245228,27.175793549173882,1.0,3,F1_L0.25_W0.5_H
MACS J0553.4-3342,glafic_best,W060,,,,,0.03346496784961634,0.8970819778003529,0.3608659677591248,13.347828963519621,1.0,3,F1_L0.25_W0.5_H
A3192,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.041819078485279215,0.9294959959140638,0.35912488860434083,25.899465888352648,1.0,4,F1_L0.25_W0.5_H
A3192,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.037935233487074574,0.9170683926480067,0.37354718130736014,12.331186299218547,1.0,4,F1_L0.25_W0.5_H
A3192,lenstool_best,LOCAL75,,,,,0.026729836527246226,0.9566190145082455,0.30051012755377904,19.759648236316437,1.0,4,F1_L0.25_W0.5_H
A3192,glafic_best,LOCAL75,,,,,0.027423499629101546,0.9348782828392653,0.32902621817585737,4.389757703231831,1.0,4,F1_L0.25_W0.5_H
A3192,lenstool_best,CENTRAL100,,,,,0.06894585581818333,0.7697875226411824,0.5122935364404404,31.095492023668744,1.0,4,F1_L0.25_W0.5_H
A3192,glafic_best,CENTRAL100,,,,,0.055561265052893424,0.7851721726691568,0.49449391458284403,15.72845637039757,1.0,4,F1_L0.25_W0.5_H
A3192,lenstool_best,C0351,,,,,0.02170687807811863,0.9328133320463726,0.2808062344613903,24.694175986751723,1.0,4,F1_L0.25_W0.5_H
A3192,glafic_best,C0351,,,,,0.02160797635795441,0.9252837064306711,0.29507842968891745,14.205432594651635,1.0,4,F1_L0.25_W0.5_H
A3192,lenstool_best,W060,,,,,0.020062465384760184,0.9393543378569471,0.25342843165759504,24.55258112288522,1.0,4,F1_L0.25_W0.5_H
A3192,glafic_best,W060,,,,,0.01977200835120166,0.9314018824905786,0.26977713684667304,14.065160941408694,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.15337072726113293,0.43351005146082516,0.7512349876498288,30.398292006479664,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.1895964823882711,0.36778744720827705,0.7864493984535018,23.244393957962682,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,LOCAL75,,,,,0.2430311734151804,-0.16771345732130238,0.953370888362718,44.189970919487955,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,LOCAL75,,,,,0.28455249679270983,-0.21920691342678922,0.9769132183478321,39.70811297846544,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,CENTRAL100,,,,,0.10554181501389465,0.6783943999912638,0.6119849610332264,48.090125573994406,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,CENTRAL100,,,,,0.1442493341553248,0.6155868536360437,0.6709669321833929,42.48476772534531,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,C0351,,,,,0.13411976059008823,0.5288154566240192,0.698983655871934,35.84536427190007,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,C0351,,,,,0.18944804427761439,0.4239960954982102,0.7678213315931026,27.956360688044665,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,W060,,,,,0.12887272235353,0.5618720465263196,0.6799599681237705,34.968384016968244,1.0,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,W060,,,,,0.17962153977430126,0.46459359755895474,0.7443376006873834,27.14936952158796,1.0,4,F1_L0.25_W0.5_H
