V0,lambda,M4,beta,cosmo_pass,cosmo_Omega_m0,cosmo_Omega_phi0,cosmo_reason,screening_pass,ppn_pass,overall_pass,overall_reason,screening_R_c_cosmic,screening_R_c_dwarf,screening_R_c_spiral,screening_reason
7.742636826811277e-08,4.455555555555556,0.03593813663804626,0.46415888336127775,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.03593813663804626,1.0,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.001,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.0021544346900318843,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.004641588833612777,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.01,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.021544346900318832,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.046415888336127774,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.1,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.21544346900318823,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,0.46415888336127775,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.05994842503189409,1.0,False,1.0357472217959786e-06,0.9999989642527782,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.001,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.0021544346900318843,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.004641588833612777,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.01,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.021544346900318832,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.046415888336127774,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.1,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.21544346900318823,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,0.46415888336127775,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,4.455555555555556,0.1,1.0,False,7.923119759791408e-08,0.9999999207688025,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,5.0,0.001,0.001,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.0021544346900318843,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.004641588833612777,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.01,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.021544346900318832,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.046415888336127774,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.1,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.21544346900318823,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,0.46415888336127775,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.001,1.0,False,0.9802987053033257,0.019701294696674265,"Omega_m=0.9803, Omega_phi=0.0197",False,False,False,"Omega_m=0.9803, Omega_phi=0.0197",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.001,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.0021544346900318843,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.004641588833612777,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.01,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.021544346900318832,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.046415888336127774,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.1,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.21544346900318823,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,0.46415888336127775,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0016681005372000592,1.0,False,0.9999911446709225,8.855329077460737e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.001,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.0021544346900318843,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.004641588833612777,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.01,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.021544346900318832,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.046415888336127774,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.1,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.21544346900318823,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,0.46415888336127775,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.0027825594022071257,1.0,False,0.999996022660001,3.977339999044017e-06,"Omega_m=1.0000, Omega_phi=0.0000",False,False,False,"Omega_m=1.0000, Omega_phi=0.0000",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.001,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.0021544346900318843,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.004641588833612777,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.01,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.021544346900318832,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.046415888336127774,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.1,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.21544346900318823,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,0.46415888336127775,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.004641588833612777,1.0,False,0.9994212951714889,0.0005787048285111514,"Omega_m=0.9994, Omega_phi=0.0006",False,False,False,"Omega_m=0.9994, Omega_phi=0.0006",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.001,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.0021544346900318843,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.004641588833612777,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.01,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.021544346900318832,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.046415888336127774,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.1,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.21544346900318823,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,0.46415888336127775,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.007742636826811269,1.0,False,0.9127502046045812,0.08724979539541888,"Omega_m=0.9128, Omega_phi=0.0872",False,False,False,"Omega_m=0.9128, Omega_phi=0.0872",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.001,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.0021544346900318843,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.004641588833612777,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.01,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.021544346900318832,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.046415888336127774,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.1,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.21544346900318823,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,0.46415888336127775,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.01291549665014884,1.0,False,0.060836109390437945,0.9391638906095621,"Omega_m=0.0608, Omega_phi=0.9392",False,False,False,"Omega_m=0.0608, Omega_phi=0.9392",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.001,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.0021544346900318843,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.004641588833612777,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.01,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.021544346900318832,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.046415888336127774,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.1,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.21544346900318823,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,0.46415888336127775,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.021544346900318832,1.0,False,0.0005453644972298432,0.9994546355027702,"Omega_m=0.0005, Omega_phi=0.9995",False,False,False,"Omega_m=0.0005, Omega_phi=0.9995",,,,
7.742636826811277e-08,5.0,0.03593813663804626,0.001,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,5.0,0.03593813663804626,0.0021544346900318843,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,5.0,0.03593813663804626,0.004641588833612777,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,5.0,0.03593813663804626,0.01,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
7.742636826811277e-08,5.0,0.03593813663804626,0.021544346900318832,False,1.5451738878008716e-05,0.999984548261122,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
