case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
MACS0025,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.15398648291550665,0.1144137726109087,0.3895452339647219,0.6449229738755358,349.7017945249261,2787,0.2774030897972626,0.1970094513315398,0.67764723161101,0.999189456261052,349.7017945249261,2787,0.9828288623352305,0.9999981583060991,0.999999999999996,1.0,349.7017945249261,2787,0.5798304666361949,0.6032459289441457,0.6849537212222282,0.9551661665478385,349.7017945249261,2787,168.42144182470304,132.04824811503778,331.5670975043176,675.0,349.7017945249261,2787,3.493290435618604e-12,0.6793808817145996,0.0010788983691967702,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,nominal,check,129,28.125,0.16757733406718717,0.14668713016147794,0.3982352917864643,0.6624405506687925,346.47808258663997,680,0.2921490112863645,0.24732964458647,0.6786755758821718,0.9870926687114182,346.47808258663997,680,0.9962353799123684,0.9999999304496365,0.9999999999999984,1.0,346.47808258663997,680,0.5809689632302512,0.6032303441610354,0.6884495548764281,0.9598542390170578,346.47808258663997,680,193.62528686068896,164.81615809052946,341.1180096751899,1229.856073932058,346.47808258663997,680,5.892977737941241e-13,0.6624405506687925,0.0018870089075995987,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,high,primary,257,14.0625,0.15339962450649486,0.11880642239451261,0.38839436868810984,0.6611955035429632,351.11379596467395,2813,0.29722780424670503,0.21263602740018314,0.7086785123175819,0.9997562641680479,351.11379596467395,2813,0.9783621092527705,0.9999935372236701,0.9999999999999908,1.0,351.11379596467395,2813,0.5435090600396684,0.5752731307850008,0.6655377444531965,0.9614462725573424,351.11379596467395,2813,156.47007553700337,119.49451560062138,323.16863372030804,675.0,351.11379596467395,2813,3.8355023821497725e-12,0.6908074940201441,0.0006692822224515855,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,high,check,129,28.125,0.16616359171419567,0.14487855335224872,0.39985847360128746,0.6983097672279293,349.5495560596067,695,0.3085304485965658,0.2600078642354376,0.7111557897111147,0.995067767780915,349.5495560596067,695,0.9951778940427392,0.9999997762175604,0.9999999999999973,1.0,349.5495560596067,695,0.5468452786922773,0.57574693499805,0.6660831191588067,0.9751387088302151,349.5495560596067,695,184.21313203849607,153.12591508839844,335.4943376018571,1350.0,349.5495560596067,695,6.453156855257076e-13,0.6983097672279293,0.004195836141721932,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,low,primary,257,14.0625,0.03974514119634345,0.020530516241872028,0.10464065178212263,0.3606886104879171,336.36156511711533,2584,0.10964779669789587,0.05410869055617079,0.2748811269801341,0.9660615091377432,336.36156511711533,2584,0.9982307674764503,0.9999999676361446,0.9999999997680035,1.0,336.36156511711533,2584,0.3739202950551453,0.3875158462945075,0.49043119632570126,0.7311939975598223,336.36156511711533,2584,164.20232982369987,172.46226772771553,221.84298902558135,586.0908626751383,336.36156511711533,2584,1.798053346719698e-11,0.7011182781561817,0.0027732005392558517,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,low,check,129,28.125,0.03377378341923827,0.012226724330990344,0.08812286535363639,0.3176092951566466,336.15390924304984,644,0.0948881923948417,0.03309276676890406,0.23553127617778005,0.8422793691486897,336.15390924304984,644,0.9994094223645557,0.9999999808882667,0.999999999729055,1.0,336.15390924304984,644,0.37309511592267064,0.3867418815210607,0.4892293376004061,0.5869786708544538,336.15390924304984,644,168.5703184947825,177.7300678935881,220.29404395179102,379.03684093659035,336.15390924304984,644,1.6454542054250045e-12,0.807829230749904,0.0016631569272820607,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.04423719888967692,0.023403596645010374,0.11780673164701799,0.37028901375556983,335.960904564816,2579,0.1300748329116656,0.06529812443315686,0.32410765605598807,0.995206228248084,335.960904564816,2579,0.9974699864332537,0.9999999562188238,0.9999999998086195,1.0,335.960904564816,2579,0.3526962182550441,0.3657859449550388,0.46755885363344357,0.6447388668800359,335.960904564816,2579,161.13146269582177,169.44061878239745,223.7678266907371,641.1335750862474,335.960904564816,2579,2.16099294851566e-11,0.7309675364546501,0.0030518118887275336,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,nominal,check,129,28.125,0.03754674045551223,0.013915499787063738,0.0992244527553288,0.2810423799326177,336.11284633542,644,0.11233940615181223,0.03989649616606458,0.2791672492674712,0.8882293659983566,336.11284633542,644,0.9993003624831143,0.9999999759330891,0.9999999997536,0.9999999999999982,336.11284633542,644,0.35185825131458964,0.36545727652687776,0.46694936388688024,0.5391032763593251,336.11284633542,644,166.7613551120043,175.42439802796372,221.2437236139177,339.64236802348705,336.11284633542,644,1.9772091058459416e-12,0.8721395087204485,0.00128829411361439,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,high,primary,257,14.0625,0.04617969620202655,0.0247365669665415,0.1234038809170865,0.3585226546202991,335.9060740053106,2579,0.14421084760381553,0.07284746899670115,0.3599328872585663,0.9953958135401902,335.9060740053106,2579,0.996693102073509,0.9999999411488835,0.9999999998249733,1.0,335.9060740053106,2579,0.33378369758745774,0.3470505027342173,0.4474041644771769,0.7848561173689369,335.9060740053106,2579,158.13430957458567,166.4825503142546,224.66095339627276,675.0,335.9060740053106,2579,2.416738112717257e-11,0.7361076025817085,0.003585086835675498,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,high,check,129,28.125,0.03939266489043459,0.015036696990162052,0.10536967528549503,0.2896858719051217,333.7688689569271,632,0.12536427891095886,0.04606305749250375,0.31218816210226275,0.9020429939366594,333.7688689569271,632,0.9992082811012705,0.9999999687297525,0.9999999997631795,1.0,333.7688689569271,632,0.3314388724157021,0.3453776553093618,0.44301274276987146,0.5174812031907992,333.7688689569271,632,165.2043272409055,172.8063059563495,221.63773128432194,391.98180470361547,333.7688689569271,632,2.2109048544104828e-12,0.8993970047238642,0.0011683740912938588,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,low,primary,257,14.0625,0.05056198687445008,0.007209373125246705,0.15476148883315197,0.7142360544900347,647.3397063858486,9577,0.08274860132817477,0.010891700469335722,0.24813869203562514,0.9996935899068567,647.3397063858486,9577,0.9967051956852007,0.9999999999998698,1.0,1.0,647.3397063858486,9577,0.6459300987850992,0.6664813431183432,0.734750182536737,0.9870921478685453,647.3397063858486,9577,300.07801400168904,296.69660953517524,484.03994980011254,675.0,647.3397063858486,9577,9.939040649176117e-12,0.7142360544900347,0.012884140065800574,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,low,check,129,28.125,0.06010991494839801,0.009443444295569065,0.1823085178306637,0.7588253648276192,647.7709099852786,2396,0.09536837370980472,0.014128439252725118,0.285244998503298,0.9945189641201606,647.7709099852786,2396,0.9995164317002794,0.9999999999999647,1.0,1.0,647.7709099852786,2396,0.6489585875096601,0.6685899034736607,0.7340424787917093,0.9301111268287036,647.7709099852786,2396,323.8326965503016,309.75949132978684,502.97789379850394,1350.0,647.7709099852786,2396,5.750638255873327e-12,0.7588253648276192,0.020912808314436013,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.054732067057660115,0.008234455069221637,0.16958769090954595,0.7496424458918711,646.4381055242033,9534,0.09614259074037444,0.012977192857934524,0.2871744185741111,0.9987009655635143,646.4381055242033,9534,0.9947253894468671,0.9999999999997014,1.0,1.0,646.4381055242033,9534,0.6154349969234943,0.639487311757647,0.7117321369853518,0.9561600211041991,646.4381055242033,9534,286.37763732486496,288.3961180527482,476.9865961765636,675.0,646.4381055242033,9534,1.160000802080412e-11,0.7496424458918711,0.007805688545202889,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,nominal,check,129,28.125,0.0661417477416595,0.01070081108127814,0.198479109740812,0.7258298377697967,646.8698698257987,2392,0.11089754072538904,0.016807134773801684,0.32881393662487507,0.9997457123491567,646.8698698257987,2392,0.9991278748089716,0.9999999999999376,1.0,1.0,646.8698698257987,2392,0.6206562767076594,0.6421383706026043,0.7120404970663112,0.9396336179141715,646.8698698257987,2392,314.4055965915353,304.04240167858563,497.55258418089466,1350.0,646.8698698257987,2392,6.802113824882066e-12,0.7258298377697967,0.02333993919241716,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,high,primary,257,14.0625,0.05614575557571909,0.008776156872542205,0.17639157719186355,0.7528666403991127,645.5265509479818,9512,0.10507436111626353,0.014401974810365443,0.3136747270790589,0.9995128381979268,645.5265509479818,9512,0.9930775395646558,0.9999999999994152,1.0,1.0,645.5265509479818,9512,0.5876037699536584,0.6144378027034523,0.6906023131350919,0.9217425543320976,645.5265509479818,9512,276.7344167691301,281.6755051681291,473.4209465854599,675.0,645.5265509479818,9512,1.258571438076259e-11,0.7528666403991127,0.0041043848814429134,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,high,check,129,28.125,0.06868342655607512,0.011572428349338968,0.20566247641466082,0.7119260258513971,646.3801210539671,2385,0.12135889592301485,0.018723994562734138,0.36072683265143435,0.9961455707981793,646.3801210539671,2385,0.998817539838486,0.9999999999998921,1.0,1.0,646.3801210539671,2385,0.594399269637711,0.6178767562627814,0.6905266027540277,0.9847553074826572,646.3801210539671,2385,306.71987135135913,298.5705222927728,492.2892318581749,1350.0,646.3801210539671,2385,7.505864913091262e-12,0.7119260258513971,0.015243155605445946,1.1102230246251565e-16,True
